parameter_name,parameter_value,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,53,53,0.5348837209302325,0.4117647058823529,0.606060606060606
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,54,54,0.5641025641025641,0.6382978723404256,0.8016304347826086
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,55,55,0.6888888888888889,0.5333333333333333,0.9347826086956521
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,56,56,0.8409090909090909,0.8292682926829268,0.9338842975206612
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,57,57,0.5777777777777777,0.5365853658536586,0.6884920634920636
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,58,58,0.5333333333333333,0.5714285714285714,0.5734126984126984
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,59,59,0.4666666666666667,0.07692307692307693,0.41865079365079366
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,60,60,0.7954545454545454,0.8,0.9111570247933884
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,61,61,0.7441860465116279,0.7027027027027027,0.8766233766233766
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,62,62,0.8666666666666667,0.8571428571428571,0.9486166007905139
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,63,63,0.6046511627906976,0.41379310344827586,0.5735930735930737
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,64,64,0.7333333333333333,0.76,0.7588932806324111
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,65,65,0.6666666666666666,0.5945945945945946,0.7857142857142857
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,66,66,0.4444444444444444,0.46808510638297873,0.5138339920948617
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,67,67,0.5333333333333333,0.27586206896551724,0.6047430830039526
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,68,68,0.4666666666666667,0.0,0.6007905138339921
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,69,69,0.5333333333333333,0.4878048780487805,0.5892857142857143
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,70,70,0.6666666666666666,0.6341463414634146,0.7154150197628458
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,71,71,0.5777777777777777,0.2962962962962963,0.8913043478260869
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,72,72,0.8222222222222222,0.8095238095238095,0.9090909090909091
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,73,73,0.6666666666666666,0.5454545454545454,0.7490118577075099
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,74,74,0.5777777777777777,0.3870967741935484,0.5178571428571429
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,75,75,0.6585365853658537,0.6666666666666666,0.7595238095238095
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,76,76,0.5555555555555556,0.6774193548387096,0.691699604743083
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,77,77,0.5111111111111111,0.5925925925925926,0.5297619047619048
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,78,78,0.5333333333333333,0.6181818181818182,0.6027667984189724
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,79,79,0.65,0.5333333333333333,0.6275
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,80,80,0.4888888888888889,0.0,0.5849802371541503
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,81,81,0.5111111111111111,0.08333333333333333,0.7628458498023716
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,82,82,0.5555555555555556,0.6774193548387096,0.6699604743083004
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.667590027700831
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,84,84,0.6818181818181818,0.6818181818181818,0.7349896480331264
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,85,85,0.5454545454545454,0.6774193548387096,0.9130434782608695
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,86,86,0.6590909090909091,0.5714285714285714,0.8260869565217391
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,87,87,0.5333333333333333,0.631578947368421,0.5513833992094862
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,88,88,0.4727272727272727,0.12121212121212122,0.5357142857142857
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,89,89,0.5777777777777777,0.6666666666666666,0.746031746031746
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,90,90,0.4666666666666667,0.45454545454545453,0.45849802371541504
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,91,91,0.5909090909090909,0.6896551724137931,0.7355371900826446
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,92,92,0.5714285714285714,0.4,0.6923076923076923
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,93,93,0.8444444444444444,0.8205128205128205,0.8814229249011858
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,94,94,0.8409090909090909,0.8679245283018868,0.989648033126294
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,95,95,0.35714285714285715,0.5263157894736842,0.4635416666666667
