trial_number,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,83,83,0.5263157894736842,0.5909090909090909,0.556786703601108,38,8.442607526027132,0.004884309018962085,0.1285344478674233,0.23975372314453125,62850,0.12109375,216.54248046875,0.6760549631082651,0.6893184641093919,0.690489137172699,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,84,84,0.5681818181818182,0.5365853658536585,0.49689440993788825,44,8.423489414039068,0.004964764986652881,0.11283556787847457,0.23975372314453125,62850,0.0,216.54248046875,0.6768954251751755,0.6896312430952535,0.6928826292355855,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,85,85,0.5,0.56,0.5838509316770185,44,9.260012782993726,0.004919441009406,0.11180547748650001,0.23975372314453125,62850,0.25390625,216.54248046875,0.6709060090960879,0.6886183465972091,0.691903817653656,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,86,86,0.5681818181818182,0.6122448979591837,0.5631469979296067,44,8.417209224018734,0.004808676952961832,0.10928811256731437,0.23975372314453125,62850,0.0,216.54248046875,0.6719132887594628,0.6902708636991906,0.6919486403465271,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,87,87,0.6444444444444445,0.6666666666666666,0.6304347826086957,45,10.133696378965396,0.005001925979740918,0.11115391066090928,0.23975372314453125,62850,0.0625,216.54248046875,0.6663728080915682,0.6874558591481411,0.6866037726402283,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,88,88,0.4,0.47619047619047616,0.417989417989418,55,6.72193956800038,0.005154946004040539,0.09372629098255526,0.23975372314453125,62850,0.0,216.54248046875,0.6816409478584925,0.6923438762173508,0.6926865776379904,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,89,89,0.4666666666666667,0.6363636363636364,0.5119047619047619,45,5.02844725002069,0.004711044952273369,0.10468988782829709,0.23975372314453125,62850,0.0,216.54248046875,0.6874760276440418,0.6939518970973564,0.6932179013888041,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,90,90,0.4666666666666667,0.5862068965517241,0.4308300395256917,45,10.97057498502545,0.004917144018691033,0.10926986708202296,0.23975372314453125,62850,0.0234375,216.54248046875,0.6637234755537726,0.6850003455624436,0.6860066334406535,8,13
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,91,91,0.4318181818181818,0.5901639344262295,0.493801652892562,44,11.863418592023663,0.004993201000615954,0.11348184092308988,0.23975372314453125,62850,0.25390625,216.54248046875,0.6506355689330534,0.6820047931237654,0.6917571862538655,9,14
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,92,92,0.5357142857142857,0.6976744186046512,0.5346153846153846,56,5.037078360968735,0.005038808041717857,0.08997871503067602,0.23975372314453125,62850,0.0,216.54248046875,0.6865158482934489,0.6931858550418507,0.6932450572649638,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,93,93,0.4666666666666667,0.4782608695652174,0.4565217391304348,45,8.414174789970275,0.0047556780045852065,0.10568173343522681,0.23975372314453125,62850,0.0,216.54248046875,0.6736337045828501,0.6901912779519053,0.6930356661478678,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,94,94,0.5227272727272727,0.5714285714285715,0.5383022774327122,44,5.042450619977899,0.004983984981663525,0.1132723859468983,0.23975372314453125,62850,0.0,216.54248046875,0.6870454522696409,0.6938176651795706,0.6931651870409647,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,95,95,0.5,0.5333333333333333,0.48958333333333337,28,5.883964966982603,0.002570109034422785,0.09178960837224233,0.23975372314453125,62850,0.0,216.54248046875,0.6840043275645284,0.693112264528419,0.6930274407068888,2,7
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,96,96,0.4523809523809524,0.46511627906976744,0.4467120181405896,42,5.895984289003536,0.004901156993582845,0.11669421413292487,0.23975372314453125,62850,0.25390625,216.54248046875,0.6842324273152784,0.6928917864958445,0.6946813782056173,2,7
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,97,97,0.45454545454545453,0.4999999999999999,0.49173553719008267,44,10.09823221701663,0.004932935000397265,0.11211215909993784,0.23975372314453125,62850,0.0,216.54248046875,0.6648175671245112,0.6862429669409087,0.6890902439753215,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,98,98,0.5777777777777777,0.5128205128205129,0.6561264822134387,45,7.559436146984808,0.004822449991479516,0.10716555536621147,0.23975372314453125,62850,0.25390625,216.54248046875,0.6814161552624269,0.6908891864798286,0.6920743425687154,4,9
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,99,99,0.5116279069767442,0.5531914893617023,0.4653679653679654,43,8.422274367010687,0.00496506504714489,0.11546662900336953,0.23975372314453125,62850,0.25390625,216.54248046875,0.6698679066065586,0.6888808413888469,0.691671895980835,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,100,100,0.4722222222222222,0.42424242424242425,0.47530864197530864,36,5.040642104984727,0.004814281011931598,0.13373002810921106,0.23975372314453125,62850,0.0,216.54248046875,0.6858972590981107,0.6937143111770804,0.6936107476552328,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,101,101,0.4666666666666667,0.5384615384615384,0.5158102766798418,45,12.638951379049104,0.0048993469681590796,0.10887437707020177,0.23975372314453125,62850,0.0234375,216.54248046875,0.6594447480006651,0.6847969709020673,0.6897714893023174,10,15
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,102,102,0.5333333333333333,0.6769230769230768,0.4407114624505929,45,10.115918144001625,0.004713503993116319,0.10474453318036266,0.23975372314453125,62850,0.0,216.54248046875,0.6600151676120181,0.6870111213489012,0.6896929820378621,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,103,103,0.5581395348837209,0.5777777777777778,0.5584415584415584,43,10.984034022025298,0.00516544101992622,0.12012653534712141,0.23975372314453125,62850,0.0,216.54248046875,0.6644265484629255,0.6861827685074373,0.6855886856714885,8,13
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,104,104,0.46511627906976744,0.5490196078431373,0.5562770562770563,43,10.151757011015434,0.0048482290003448725,0.11274951163592727,0.23975372314453125,62850,0.22265625,216.54248046875,0.6639387007012512,0.6872102898178678,0.6884575208028157,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,105,105,0.5333333333333333,0.39999999999999997,0.4980237154150198,45,6.718186607002281,0.004840477020479739,0.10756615601066086,0.23975372314453125,62850,0.02734375,216.54248046875,0.681507942351428,0.6922761120579459,0.6917545000712076,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,106,106,0.5111111111111111,0.5416666666666666,0.5496031746031746,45,8.44328534201486,0.004986722953617573,0.11081606563594606,0.23975372314453125,62850,0.25390625,216.54248046875,0.6727513404506625,0.6893397479346304,0.6915831724802654,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,107,107,0.4222222222222222,0.38095238095238093,0.3035714285714286,45,6.737527842982672,0.004887760034762323,0.10861688966138495,0.23975372314453125,62850,0.0234375,216.54248046875,0.6829762987115167,0.6917020353403959,0.692944073677063,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,108,108,0.5777777777777777,0.5777777777777778,0.6126482213438735,45,12.658239975979086,0.005015011003706604,0.11144468897125788,0.23975372314453125,62850,0.0625,216.54248046875,0.6634886373173107,0.6842592764984478,0.6905980110168457,10,15
