parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,11,11,0.4888888888888889,0.20689655172413793,0.5079051383399209,45,7.648516454733908,0.0015556327998638153,0.034569617774751454,0.10849761962890625,28442,0.0,130.51611328125,0.49529936480702774,0.5675434840447975,0.5468366146087646,14,24
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,12,12,0.6666666666666666,0.5945945945945946,0.8134920634920635,45,5.614994970150292,0.0019237562082707882,0.04275013796157307,0.10849761962890625,28442,0.0,130.51611328125,0.5540615198287097,0.6601588251915845,0.5881112277507782,7,17
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.6857142857142857,0.7027027027027027,0.8333333333333334,35,4.40684414608404,0.001137780025601387,0.0325080007314682,0.10849761962890625,28442,0.0,130.51611328125,0.5674700486389074,0.7442401412761572,0.5864221413930257,4,14
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.6666666666666666,0.7058823529411765,0.7351778656126482,45,8.657533201854676,0.0027026617899537086,0.060059150887860194,0.10849761962890625,28442,0.0,130.51611328125,0.5226942260156978,0.6371969418092207,0.570570029815038,11,21
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.6444444444444445,0.7333333333333333,0.9347826086956523,45,8.107993976213038,0.0015334119088947773,0.03407582019766171,0.10849761962890625,28442,0.0,130.51611328125,0.5120333248015606,0.5971151233622523,0.5525303602218627,11,21
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.6888888888888889,0.6666666666666666,0.7648221343873518,45,8.765129593200982,0.0018566758371889591,0.04125946304864354,0.10849761962890625,28442,0.0,130.51611328125,0.5284339011167035,0.6302098297711575,0.5775263587633769,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.6190476190476191,0.4666666666666667,0.6431818181818182,42,12.640502037946135,0.0036376649513840675,0.08661107027104922,0.10849761962890625,28442,0.0,130.51611328125,0.48297089665676607,0.5507031918475123,0.589494385321935,19,29
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4444444444444444,0.2857142857142857,0.43280632411067194,45,5.245307779870927,0.004013568162918091,0.08919040362040201,0.10849761962890625,28442,0.0,130.51611328125,0.5780024618813486,0.7393844163779056,0.5810447613398234,3,13
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.7555555555555555,0.7924528301886793,0.8300395256916997,45,4.044236887712032,0.0011051800101995468,0.02455955578221215,0.10849761962890625,28442,0.0,130.51611328125,0.5590237349723325,0.713191041892225,0.5474333922068279,4,14
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5111111111111111,0.42105263157894735,0.5138339920948616,45,9.186463496182114,0.003405789379030466,0.07568420842289925,0.10849761962890625,28442,0.0,130.51611328125,0.5129587489998702,0.5794506287484458,0.5544806361198426,12,22
