parameter_name,parameter_value,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,11,11,0.4,0.1290322580645161,0.5019762845849802,45,27.061832762963604,0.004299701016861945,0.09554891148582101,0.00708770751953125,1858,0.0,24.5439453125,0.5596445347323562,0.5650452729879003,0.5654624998569489,28,38
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,12,12,0.7555555555555555,0.7555555555555556,0.8492063492063492,45,16.978413221018855,0.004311503958888352,0.09581119908640783,0.00708770751953125,1858,0.0,24.5439453125,0.5676544042247714,0.590976332173203,0.5775510927041372,14,24
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.7428571428571429,0.7272727272727272,0.8496732026143791,35,25.13672764902003,0.006449203006923199,0.18426294305494853,0.00708770751953125,1858,0.0,24.5439453125,0.5634756325320764,0.5765076225454157,0.6114953617254894,25,35
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.6222222222222222,0.6792452830188679,0.6146245059288538,45,30.49504299100954,0.004307385010179132,0.0957196668928696,0.00708770751953125,1858,0.0,24.5439453125,0.5553517043590546,0.5602018778974359,0.5698676606019338,33,43
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.6,0.7096774193548387,0.958498023715415,45,18.559228645986877,0.006569819001015276,0.14599597780033946,0.00708770751953125,1858,0.0,24.5439453125,0.5711396864869378,0.5942878583163926,0.5704677879810334,16,26
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.6888888888888889,0.6956521739130435,0.766798418972332,45,29.126601577969268,0.004276235005818307,0.09502744457374017,0.00708770751953125,1858,0.0,24.5439453125,0.5490006973797624,0.5719972695365096,0.5758386234442393,31,41
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.6190476190476191,0.3846153846153846,0.7477272727272727,42,14.861803321982734,0.004271625948604196,0.10170537972867133,0.00708770751953125,1858,0.0,24.5439453125,0.569286060378407,0.5946485517602978,0.6027101834615072,11,21
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4222222222222222,0.48,0.48814229249011865,45,27.175611244980246,0.006575478008016944,0.14612173351148763,0.00708770751953125,1858,0.0,24.5439453125,0.561828380281275,0.5656630022056175,0.5829574207464854,28,38
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.5555555555555556,0.6296296296296297,0.7509881422924901,45,32.86091898701852,0.001947660988662392,0.04328135530360871,0.00708770751953125,1858,0.0,24.5439453125,0.5502489457527796,0.565140857389479,0.5827635526657104,36,46
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5333333333333333,0.6440677966101694,0.5316205533596838,45,21.693569238996133,0.004304870963096619,0.09566379917992486,0.00708770751953125,1858,0.0,24.5439453125,0.5634024224498055,0.5875716493888334,0.5750662346680959,20,30
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.5777777777777777,0.6885245901639345,0.8452380952380952,45,15.733508686011191,0.004323448985815048,0.0960766441292233,0.00708770751953125,1858,0.0,24.5439453125,0.5758065233627955,0.5988444006352713,0.5914335310459137,12,22
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.6444444444444445,0.68,0.6996047430830039,45,28.20455759501783,0.004348452959675342,0.09663228799278538,0.00708770751953125,1858,0.0,24.5439453125,0.5619632983298013,0.5719260455984058,0.5876349250475565,30,40
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.5909090909090909,0.6785714285714287,0.7871900826446282,44,26.53470576298423,0.006883898051455617,0.15645222844217313,0.00708770751953125,1858,0.0,24.5439453125,0.5519767746780858,0.5739085188869274,0.5957611699899038,27,37
epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.5555555555555556,0.7142857142857143,0.5584415584415585,18,21.67234767996706,0.0045755060273222625,0.2541947792956813,0.00708770751953125,1858,0.0,24.5439453125,0.5625758180044648,0.5908085569403225,0.610155705610911,20,30
