parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,43,43,0.9111111111111111,0.9047619047619048,0.9624505928853755,45,8.601593585219234,0.00128172617405653,0.02848280386792289,0.00330352783203125,866,0.00390625,29.60791015625,0.6152111436381484,0.6257710203979955,0.5928049047787984,29,39
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,44,44,0.896551724137931,0.9032258064516129,0.8666666666666666,29,12.112952555064112,0.0019219741225242615,0.06627496974221592,0.00330352783203125,866,0.09765625,29.60791015625,0.6163462849728989,0.6163462849728989,0.6070678512255351,50,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,45,45,0.6222222222222222,0.41379310344827586,0.8003952569169961,45,11.730202904902399,0.001250545959919691,0.02778991022043758,0.00330352783203125,866,0.0078125,29.60791015625,0.620682390350284,0.620682390350284,0.5966155926386515,50,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,46,46,0.6888888888888889,0.6818181818181818,0.8083003952569171,45,10.406086147762835,0.0012510567903518677,0.027801262007819284,0.00330352783203125,866,0.0078125,29.60791015625,0.6173941298867717,0.6133036297379117,0.5887086868286133,40,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,47,47,0.4666666666666667,0.5862068965517241,0.6507936507936508,45,9.541629614774138,0.0012645567767322063,0.02810126170516014,0.00330352783203125,866,0.0078125,29.60791015625,0.614101478547761,0.608995392015486,0.6027013540267945,48,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,48,48,0.6470588235294118,0.5714285714285714,0.9142857142857144,17,10.985126443207264,0.0006526578217744827,0.03839163657496957,0.00330352783203125,866,0.046875,29.60791015625,0.6138882164220164,0.6118079791391703,0.6077372312545777,41,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.5555555555555556,0.6875,0.9130434782608696,45,6.813556025270373,0.0012052780948579311,0.02678395766350958,0.00330352783203125,866,0.0078125,29.60791015625,0.6238158300067439,0.6257225911725651,0.592526791493098,21,31
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.5111111111111111,0.0,0.6897233201581029,45,10.446587216109037,0.0013013151474297047,0.02891811438732677,0.00330352783203125,866,0.0,29.60791015625,0.6166667287999933,0.6150330142541365,0.5953608671824138,33,43
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.4888888888888889,0.6461538461538462,0.6646825396825397,45,10.183824536856264,0.0011978577822446823,0.026619061827659607,0.00330352783203125,866,0.01171875,29.60791015625,0.6136097675471595,0.6171358981818864,0.6041983763376871,35,45
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.7804878048780488,0.7096774193548387,0.9162679425837319,41,11.71318471012637,0.002359796781092882,0.057556019051045904,0.00330352783203125,866,0.046875,29.60791015625,0.6194530698386106,0.6201485731836521,0.5917270660400391,48,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.4883720930232558,0.5217391304347826,0.5346320346320347,43,10.95860258070752,0.002580612897872925,0.06001425343890523,0.00330352783203125,866,0.08984375,29.60791015625,0.6128038754968932,0.616966857603102,0.5937327980995178,36,46
