parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.5555555555555556,0.6774193548387096,0.8214285714285714,45,7.437876953743398,0.0012107682414352894,0.02690596092078421,0.00708770751953125,1858,0.0,40.7939453125,0.568250794979659,0.581320900582906,0.5914523263772329,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.6222222222222222,0.6382978723404256,0.6363636363636364,45,7.196953870821744,0.0013514659367501736,0.030032576372226078,0.00708770751953125,1858,0.0,40.7939453125,0.5599905035712502,0.582829209213907,0.583248128493627,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.5454545454545454,0.6551724137931034,0.8388429752066116,44,10.636095450259745,0.0030944538302719593,0.07032849614254452,0.00708770751953125,1858,0.0,40.7939453125,0.549477775891622,0.5576721899437181,0.5825471957524617,43,50
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.6111111111111112,0.7407407407407407,0.6103896103896104,18,4.738655950408429,0.0006475578993558884,0.03597543885310491,0.00708770751953125,1858,0.0,40.7939453125,0.5794669618283895,0.6083637137610213,0.6052129189173381,11,21
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,25,25,0.7555555555555555,0.7027027027027027,0.808300395256917,45,8.659834258724004,0.0012027481570839882,0.026727736824088626,0.00708770751953125,1858,0.0,40.7939453125,0.5585609882166891,0.5687075232466062,0.5801461497942607,26,36
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,26,26,0.8222222222222222,0.8,0.9186507936507936,45,9.259783442132175,0.0012427871115505695,0.027617491367790434,0.00708770751953125,1858,0.0,40.7939453125,0.5567931381590439,0.5672227555152142,0.5745521386464437,28,38
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,27,27,0.4666666666666667,0.5555555555555556,0.567193675889328,45,11.422096449881792,0.0012125177308917046,0.0269448384642601,0.00708770751953125,1858,0.0,40.7939453125,0.5383422799182661,0.5538461766008175,0.5667791744073232,39,49
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,28,28,0.6,0.5714285714285714,0.5553359683794467,45,8.352486461866647,0.001323905773460865,0.029420128299130332,0.00708770751953125,1858,0.0,40.7939453125,0.5619263244849263,0.5768231598265243,0.5705769280592601,24,34
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,29,29,0.9111111111111111,0.9166666666666666,0.9940711462450593,45,9.651600540149957,0.0012158779427409172,0.02701950983868705,0.00708770751953125,1858,0.0,40.7939453125,0.5633281360973011,0.5756526621002139,0.5632172127564748,30,40
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,30,30,0.5111111111111111,0.65625,0.7361111111111112,45,5.483303319197148,0.0012008389458060265,0.02668530990680059,0.00708770751953125,1858,0.0,40.7939453125,0.5690654482353817,0.589925772764466,0.5888441483179728,15,25
