parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,34,34,0.5333333333333333,0.6956521739130435,0.9682539682539683,9.894965288999629,0.002320499000234122,0.05156664444964715,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,35,35,0.5555555555555556,0.23076923076923078,0.857707509881423,9.92395501900046,0.002079126000353426,0.046202800007853914,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,36,36,0.4318181818181818,0.2857142857142857,0.4070247933884298,9.800564031999784,0.0019261030001871404,0.043775068186071374,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,37,37,0.5111111111111111,0.0,0.66600790513834,9.779997677999745,0.0019043120000787894,0.042318044446195316,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,38,38,0.5111111111111111,0.0,0.575098814229249,9.769613776999904,0.0018674359998840373,0.04149857777520083,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,39,39,0.5227272727272727,0.0,0.6356107660455487,9.794358801999806,0.00198560799981351,0.04512745454121614,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,40,40,0.4666666666666667,0.0,0.5357142857142858,10.220638483000585,0.002180886999667564,0.04846415554816808,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,41,41,0.4666666666666667,0.6363636363636364,0.5714285714285715,10.276928631999908,0.002015710999330622,0.044793577762902714,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,42,42,0.9555555555555556,0.9545454545454546,0.9545454545454545,10.171420746999502,0.0020144529999015504,0.044765622220034454,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,43,43,0.6222222222222222,0.37037037037037035,0.9110671936758894,10.086330406000343,0.002094352000312938,0.046541155562509734,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,44,44,0.4827586206896552,0.0,0.9047619047619047,9.882841370000278,0.0015932360001897905,0.0549391724203376,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,45,45,0.5777777777777777,0.24,0.7865612648221344,9.884246730000086,0.002025976999902923,0.045021711108953845,0.014316558837890625,1858,0.015625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,46,46,0.5111111111111111,0.0,0.7588932806324111,9.81087196899989,0.002019552000092517,0.04487893333538927,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,47,47,0.5333333333333333,0.0,0.4900793650793651,9.875003977999768,0.0021044800005256548,0.04676622223390344,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,48,48,0.5882352941176471,0.46153846153846156,0.9,9.853946262000136,0.0010579660001894808,0.06223329412879299,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,49,49,0.7555555555555555,0.7317073170731707,0.7687747035573123,9.987680377000288,0.0021261309993860777,0.04724735554191284,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,50,50,0.5111111111111111,0.0,0.6067193675889329,10.361630372000036,0.0019497100001899526,0.04332688889311006,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,51,51,0.4666666666666667,0.6363636363636364,0.613095238095238,10.17193820600005,0.0019951770000261604,0.04433726666724801,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,52,52,0.8536585365853658,0.8571428571428571,0.9043062200956937,10.116211053999905,0.004910173000098439,0.11976031707557168,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,53,53,0.5348837209302325,0.6666666666666666,0.4567099567099567,9.915291575000083,0.0028429889998733415,0.06611602325286842,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,54,54,0.6923076923076923,0.6842105263157895,0.7880434782608696,9.912380908999694,0.002581081000244012,0.06618156410882083,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,55,55,0.4888888888888889,0.6567164179104478,0.9644268774703557,9.842559150000852,0.0018730929996308987,0.04162428888068664,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,56,56,0.8181818181818182,0.8095238095238095,0.9173553719008265,9.82959346899952,0.002044834999651357,0.04647352271934903,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,57,57,0.5555555555555556,0.6428571428571429,0.5753968253968254,9.826172955999937,0.0018758860005618772,0.04168635556804171,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,58,58,0.4666666666666667,0.6363636363636364,0.6507936507936508,9.799036191000596,0.001894744000310311,0.04210542222911803,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,59,59,0.5555555555555556,0.16666666666666666,0.5932539682539683,9.83791947500049,0.001978484000574099,0.04396631112386886,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,60,60,0.7954545454545454,0.8235294117647058,0.9132231404958677,9.862972294000429,0.001989031000448449,0.04520525001019202,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,61,61,0.627906976744186,0.7333333333333333,0.8658008658008658,9.93471268400026,0.0019495699998515192,0.04533883720584928,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,62,62,0.6222222222222222,0.7213114754098361,0.974308300395257,10.154316242000277,0.002429710999422241,0.05399357776493869,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,63,63,0.5116279069767442,0.676923076923077,0.5454545454545455,9.93404077300056,0.0020034699991811067,0.04659232556235132,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,64,64,0.4888888888888889,0.6567164179104478,0.7154150197628459,9.85137318299985,0.0019134430003759917,0.04252095556391093,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,65,65,0.5333333333333333,0.6666666666666666,0.9126984126984128,9.789810815000237,0.0018657420005183667,0.04146093334485259,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,66,66,0.5555555555555556,0.5,0.5988142292490118,9.783077758999752,0.0018967519999932847,0.042150044444295216,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,67,67,0.4888888888888889,0.0,0.6442687747035574,9.82642773400039,0.002098523999848112,0.046633866663291376,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,68,68,0.5333333333333333,0.16,0.6343873517786561,9.982824896000238,0.002288910999595828,0.050864688879907284,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,69,69,0.5111111111111111,0.65625,0.5654761904761905,9.903858478000075,0.002053336000244599,0.045629688894324415,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,70,70,0.7111111111111111,0.723404255319149,0.7845849802371542,10.04062365200025,0.0022287080000751303,0.04952684444611401,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,71,71,0.6888888888888889,0.5625,0.9822134387351779,9.833328130000154,0.0019860090005749953,0.04413353334611101,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,72,72,0.5111111111111111,0.6764705882352942,0.9328063241106719,9.8295945509999,0.0018945869996969122,0.04210193332659805,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,73,73,0.5111111111111111,0.0,0.6462450592885376,9.84282425099991,0.001932230999955209,0.04293846666567131,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,74,74,0.4666666666666667,0.6363636363636364,0.6190476190476191,9.852144929999668,0.0021167519998925854,0.047038933330946345,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,75,75,0.8292682926829268,0.8372093023255814,0.9380952380952381,9.980888334000156,0.0018266310007675202,0.0445519756284761,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,76,76,0.5111111111111111,0.0,0.5790513833992095,9.829114252000181,0.001925597000081325,0.04279104444625166,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,77,77,0.5111111111111111,0.6666666666666666,0.5932539682539683,9.82698862899997,0.0020348280004327535,0.045218400009616744,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,78,78,0.5333333333333333,0.16,0.6304347826086957,9.847862746999454,0.0019496909999361378,0.043326466665247504,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,79,79,0.55,0.5714285714285714,0.5525,9.82076674200016,0.0025384540003869915,0.06346135000967479,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,80,80,0.6222222222222222,0.6909090909090909,0.699604743083004,9.821374222000486,0.0023428989998137695,0.052064422218083765,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,81,81,0.5111111111111111,0.6764705882352942,0.7845849802371542,9.81134947299961,0.0019519960005709436,0.043377688901576526,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,82,82,0.6,0.7096774193548387,0.8754940711462451,9.835575764999703,0.002075336999951105,0.04611859999891345,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,83,83,0.7105263157894737,0.6451612903225806,0.7922437673130194,9.959327466999639,0.0026979719996234053,0.07099926314798435,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,84,84,0.5681818181818182,0.6779661016949152,0.7722567287784678,10.011285320999377,0.002103132999764057,0.04779847726736493,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,85,85,0.9772727272727273,0.975609756097561,0.9875776397515528,9.818453037999461,0.002374886000325205,0.053974681825572836,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,86,86,0.4772727272727273,0.0,0.7246376811594204,9.842210881000028,0.0020483259995671688,0.04655286362652657,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,87,87,0.4888888888888889,0.20689655172413793,0.5237154150197627,9.805794719000005,0.0019183489994247793,0.042629977764995095,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,88,88,0.6727272727272727,0.7096774193548387,0.6626984126984128,9.757076001000314,0.0022405999998227344,0.04073818181495881,0.014316558837890625,1858,0.125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,89,89,0.5333333333333333,0.0,0.6150793650793651,9.799065015999986,0.0019173710006725742,0.042608244459390536,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,90,90,0.6444444444444445,0.7419354838709677,0.6996047430830039,9.79455301500002,0.0020175949994154507,0.044835444431454465,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,91,91,0.6363636363636364,0.5,0.6942148760330579,9.815790632000244,0.001862197000264132,0.04232265909691209,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,92,92,0.5714285714285714,0.3333333333333333,0.7384615384615385,9.749973653999405,0.002766161000181455,0.04939573214609742,0.014316558837890625,1858,0.08203125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,93,93,0.5333333333333333,0.676923076923077,0.8359683794466404,9.815882752999642,0.0018860820000554668,0.04191293333456592,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,94,94,0.8863636363636364,0.8888888888888888,0.9710144927536233,9.858377611000833,0.0018613579995871987,0.042303590899709066,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,95,95,0.5357142857142857,0.5806451612903226,0.6927083333333334,9.861558214999604,0.0013337720001800335,0.047634714292144054,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,96,96,0.6904761904761905,0.723404255319149,0.7505668934240362,9.798324411999602,0.001849135999691498,0.044027047611702334,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,97,97,0.4772727272727273,0.0,0.34917355371900827,9.967959174000498,0.002006280999921728,0.04559729545276654,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,98,98,0.5111111111111111,0.3888888888888889,0.5592885375494072,9.995336807000058,0.0020937230001436546,0.046527177780970104,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,99,99,0.4883720930232558,0.0,0.3484848484848485,10.088879091999843,0.001982254999347788,0.04609895347320437,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,100,100,0.4722222222222222,0.6122448979591837,0.4537037037037037,9.959486575000483,0.002631995000228926,0.07311097222858128,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,101,101,0.4888888888888889,0.0,0.5079051383399209,10.034176485999524,0.0020462299999053357,0.04547177777567413,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,102,102,0.4888888888888889,0.0,0.7450592885375494,9.931382096000561,0.001923656999679224,0.04274793332620498,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,103,103,0.6744186046511628,0.6111111111111112,0.7900432900432901,10.051975363000565,0.002046161000180291,0.04758513953907653,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,104,104,0.5813953488372093,0.35714285714285715,0.6233766233766234,9.826041686999815,0.0019657720004033763,0.04571562791635759,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,105,105,0.6666666666666666,0.6341463414634146,0.691699604743083,9.885479857999599,0.0024025639995670645,0.05339031110149032,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,106,106,0.5555555555555556,0.6428571428571429,0.628968253968254,9.7779233629999,0.0020032770007674117,0.04451726668372026,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,107,107,0.6666666666666666,0.6938775510204082,0.5952380952380952,9.78133737799999,0.0018747679996522493,0.041661511103383314,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,108,108,0.7111111111111111,0.6060606060606061,0.8359683794466403,9.768592964000163,0.0018707170002016937,0.04157148889337097,0.014316558837890625,1858,0.0,68.19970703125
