parameter_name,parameter_value,solver,shrinkage,csp_components,fold,subject,accuracy,f1_score,roc_auc
csp_components,8,lsqr,auto,8,84,84,0.6818181818181818,0.6956521739130435,0.7515527950310559
csp_components,8,lsqr,auto,8,85,85,0.5454545454545454,0.6774193548387096,0.9544513457556936
csp_components,8,lsqr,auto,8,86,86,0.7727272727272727,0.7368421052631579,0.8902691511387164
csp_components,8,lsqr,auto,8,87,87,0.5333333333333333,0.6557377049180327,0.5711462450592886
csp_components,8,lsqr,auto,8,88,88,0.5272727272727272,0.3157894736842105,0.6190476190476191
csp_components,8,lsqr,auto,8,89,89,0.5777777777777777,0.6545454545454545,0.7142857142857143
csp_components,8,lsqr,auto,8,90,90,0.4888888888888889,0.5490196078431373,0.5553359683794467
csp_components,8,lsqr,auto,8,91,91,0.5,0.6666666666666666,0.7582644628099173
csp_components,8,lsqr,auto,8,92,92,0.5892857142857143,0.41025641025641024,0.6884615384615385
csp_components,8,lsqr,auto,8,93,93,0.8666666666666667,0.8636363636363636,0.9090909090909091
csp_components,8,lsqr,auto,8,94,94,0.9545454545454546,0.9583333333333334,1.0
csp_components,8,lsqr,auto,8,95,95,0.35714285714285715,0.5,0.6041666666666667
csp_components,8,lsqr,auto,8,96,96,0.42857142857142855,0.6,0.546485260770975
csp_components,8,lsqr,auto,8,97,97,0.5,0.0,0.6053719008264462
csp_components,8,lsqr,auto,8,98,98,0.4888888888888889,0.5818181818181818,0.5335968379446641
csp_components,8,lsqr,auto,8,99,99,0.5116279069767442,0.4,0.5714285714285714
csp_components,8,lsqr,auto,8,100,100,0.5277777777777778,0.5142857142857142,0.5709876543209876
csp_components,8,lsqr,auto,8,101,101,0.4888888888888889,0.0,0.6264822134387351
csp_components,8,lsqr,auto,8,102,102,0.6888888888888889,0.7586206896551724,0.8616600790513833
csp_components,8,lsqr,auto,8,103,103,0.6046511627906976,0.5641025641025641,0.7900432900432901
csp_components,8,lsqr,auto,8,104,104,0.5116279069767442,0.6440677966101694,0.5043290043290043
csp_components,8,lsqr,auto,8,105,105,0.5333333333333333,0.08695652173913043,0.5889328063241106
csp_components,8,lsqr,auto,8,106,106,0.6,0.6086956521739131,0.6587301587301587
csp_components,8,lsqr,auto,8,107,107,0.5777777777777777,0.6545454545454545,0.638888888888889
csp_components,8,lsqr,auto,8,108,108,0.8222222222222222,0.7894736842105263,0.8932806324110671
csp_components,10,lsqr,auto,10,1,1,0.7777777777777778,0.7222222222222222,0.8972332015810277
csp_components,10,lsqr,auto,10,2,2,0.6444444444444445,0.42857142857142855,0.8853754940711462
csp_components,10,lsqr,auto,10,3,3,0.4,0.4489795918367347,0.4209486166007905
csp_components,10,lsqr,auto,10,4,4,0.4888888888888889,0.6567164179104478,0.8181818181818182
csp_components,10,lsqr,auto,10,5,5,0.5111111111111111,0.6764705882352942,0.3888888888888889
csp_components,10,lsqr,auto,10,6,6,0.5333333333333333,0.08695652173913043,0.4920634920634921
csp_components,10,lsqr,auto,10,7,7,0.7555555555555555,0.8,0.9901185770750988
csp_components,10,lsqr,auto,10,8,8,0.6,0.5,0.7035573122529645
csp_components,10,lsqr,auto,10,9,9,0.6222222222222222,0.5641025641025641,0.5555555555555556
csp_components,10,lsqr,auto,10,10,10,0.5111111111111111,0.6206896551724138,0.6904761904761905
csp_components,10,lsqr,auto,10,11,11,0.4666666666666667,0.625,0.41501976284584985
csp_components,10,lsqr,auto,10,12,12,0.7111111111111111,0.6976744186046512,0.759920634920635
csp_components,10,lsqr,auto,10,13,13,0.8571428571428571,0.8484848484848485,0.8986928104575164
csp_components,10,lsqr,auto,10,14,14,0.5777777777777777,0.6984126984126984,0.7707509881422925
csp_components,10,lsqr,auto,10,15,15,0.6666666666666666,0.7457627118644068,0.9308300395256917
csp_components,10,lsqr,auto,10,16,16,0.5111111111111111,0.6764705882352942,0.7193675889328063
csp_components,10,lsqr,auto,10,17,17,0.5238095238095238,0.0,0.5590909090909091
csp_components,10,lsqr,auto,10,18,18,0.4888888888888889,0.6229508196721312,0.424901185770751
csp_components,10,lsqr,auto,10,19,19,0.6444444444444445,0.7333333333333333,0.8320158102766799
csp_components,10,lsqr,auto,10,20,20,0.5777777777777777,0.3448275862068966,0.6007905138339921
csp_components,10,lsqr,auto,10,21,21,0.5777777777777777,0.6415094339622641,0.7281746031746031
csp_components,10,lsqr,auto,10,22,22,0.5111111111111111,0.6764705882352942,0.7154150197628458
csp_components,10,lsqr,auto,10,23,23,0.6590909090909091,0.7368421052631579,0.8450413223140495
csp_components,10,lsqr,auto,10,24,24,0.6111111111111112,0.7407407407407407,0.7272727272727273
csp_components,10,lsqr,auto,10,25,25,0.7777777777777778,0.75,0.7707509881422925
csp_components,10,lsqr,auto,10,26,26,0.5111111111111111,0.65625,0.7698412698412698
csp_components,10,lsqr,auto,10,27,27,0.4888888888888889,0.6101694915254238,0.58300395256917
csp_components,10,lsqr,auto,10,28,28,0.4888888888888889,0.41025641025641024,0.5197628458498024
csp_components,10,lsqr,auto,10,29,29,0.8444444444444444,0.8627450980392157,0.9762845849802372
csp_components,10,lsqr,auto,10,30,30,0.5555555555555556,0.16666666666666666,0.7023809523809524
csp_components,10,lsqr,auto,10,31,31,0.7777777777777778,0.8076923076923077,0.9328063241106719
csp_components,10,lsqr,auto,10,32,32,0.8863636363636364,0.9019607843137255,0.9399585921325051
csp_components,10,lsqr,auto,10,33,33,0.7333333333333333,0.6666666666666666,0.8478260869565217
csp_components,10,lsqr,auto,10,34,34,0.8222222222222222,0.8571428571428571,0.9742063492063492
csp_components,10,lsqr,auto,10,35,35,0.6666666666666666,0.5454545454545454,0.8280632411067194
csp_components,10,lsqr,auto,10,36,36,0.38636363636363635,0.509090909090909,0.4049586776859504
csp_components,10,lsqr,auto,10,37,37,0.5111111111111111,0.0,0.5889328063241107
csp_components,10,lsqr,auto,10,38,38,0.5777777777777777,0.5957446808510638,0.616600790513834
csp_components,10,lsqr,auto,10,39,39,0.4772727272727273,0.30303030303030304,0.474120082815735
csp_components,10,lsqr,auto,10,40,40,0.37777777777777777,0.2631578947368421,0.4583333333333333
csp_components,10,lsqr,auto,10,41,41,0.6444444444444445,0.5294117647058824,0.7361111111111112
csp_components,10,lsqr,auto,10,42,42,0.8666666666666667,0.875,0.9604743083003953
csp_components,10,lsqr,auto,10,43,43,0.6444444444444445,0.42857142857142855,0.8893280632411068
csp_components,10,lsqr,auto,10,44,44,0.6206896551724138,0.47619047619047616,0.8285714285714286
csp_components,10,lsqr,auto,10,45,45,0.5777777777777777,0.3448275862068966,0.8201581027667983
csp_components,10,lsqr,auto,10,46,46,0.6222222222222222,0.45161290322580644,0.6956521739130435
csp_components,10,lsqr,auto,10,47,47,0.4666666666666667,0.6363636363636364,0.6031746031746031
csp_components,10,lsqr,auto,10,48,48,0.7647058823529411,0.75,0.9857142857142858
csp_components,10,lsqr,auto,10,49,49,0.8888888888888888,0.8780487804878049,0.9466403162055337
csp_components,10,lsqr,auto,10,50,50,0.5333333333333333,0.2222222222222222,0.6324110671936759
csp_components,10,lsqr,auto,10,51,51,0.5777777777777777,0.24,0.5317460317460317
csp_components,10,lsqr,auto,10,52,52,0.7317073170731707,0.6206896551724138,0.8038277511961722
csp_components,10,lsqr,auto,10,53,53,0.5581395348837209,0.5581395348837209,0.5714285714285715
csp_components,10,lsqr,auto,10,54,54,0.5641025641025641,0.6530612244897959,0.7527173913043479
csp_components,10,lsqr,auto,10,55,55,0.8888888888888888,0.8780487804878049,0.9288537549407115
csp_components,10,lsqr,auto,10,56,56,0.75,0.8,0.9483471074380165
csp_components,10,lsqr,auto,10,57,57,0.5555555555555556,0.6296296296296297,0.7023809523809524
csp_components,10,lsqr,auto,10,58,58,0.6222222222222222,0.5142857142857142,0.6488095238095238
csp_components,10,lsqr,auto,10,59,59,0.5333333333333333,0.0,0.4642857142857143
csp_components,10,lsqr,auto,10,60,60,0.7727272727272727,0.75,0.8925619834710743
csp_components,10,lsqr,auto,10,61,61,0.6744186046511628,0.6666666666666666,0.8073593073593074
csp_components,10,lsqr,auto,10,62,62,0.9555555555555556,0.9545454545454546,0.9901185770750989
csp_components,10,lsqr,auto,10,63,63,0.5348837209302325,0.16666666666666666,0.5822510822510822
csp_components,10,lsqr,auto,10,64,64,0.6666666666666666,0.7368421052631579,0.7391304347826086
csp_components,10,lsqr,auto,10,65,65,0.6666666666666666,0.6938775510204082,0.8035714285714286
csp_components,10,lsqr,auto,10,66,66,0.5333333333333333,0.6181818181818182,0.5375494071146245
csp_components,10,lsqr,auto,10,67,67,0.5333333333333333,0.16,0.6007905138339921
csp_components,10,lsqr,auto,10,68,68,0.5777777777777777,0.3448275862068966,0.7707509881422925
csp_components,10,lsqr,auto,10,69,69,0.6444444444444445,0.5555555555555556,0.6527777777777778
csp_components,10,lsqr,auto,10,70,70,0.7333333333333333,0.7,0.8517786561264822
csp_components,10,lsqr,auto,10,71,71,0.6222222222222222,0.41379310344827586,0.9308300395256918
csp_components,10,lsqr,auto,10,72,72,0.9333333333333333,0.9361702127659575,0.9901185770750988
csp_components,10,lsqr,auto,10,73,73,0.5111111111111111,0.6451612903225806,0.6778656126482213
csp_components,10,lsqr,auto,10,74,74,0.5777777777777777,0.5777777777777777,0.5714285714285714
csp_components,10,lsqr,auto,10,75,75,0.8048780487804879,0.7777777777777778,0.9428571428571428
csp_components,10,lsqr,auto,10,76,76,0.4888888888888889,0.5306122448979592,0.616600790513834
csp_components,10,lsqr,auto,10,77,77,0.4666666666666667,0.5714285714285714,0.5396825396825398
csp_components,10,lsqr,auto,10,78,78,0.4888888888888889,0.6349206349206349,0.5691699604743082
csp_components,10,lsqr,auto,10,79,79,0.625,0.5161290322580645,0.6875
csp_components,10,lsqr,auto,10,80,80,0.5111111111111111,0.0,0.6106719367588933
csp_components,10,lsqr,auto,10,81,81,0.4888888888888889,0.0,0.83399209486166
csp_components,10,lsqr,auto,10,82,82,0.6222222222222222,0.7017543859649122,0.7687747035573123
csp_components,10,lsqr,auto,10,83,83,0.5789473684210527,0.2727272727272727,0.8670360110803323
csp_components,10,lsqr,auto,10,84,84,0.6590909090909091,0.6938775510204082,0.7660455486542443
csp_components,10,lsqr,auto,10,85,85,0.5227272727272727,0.6666666666666666,0.9420289855072463
csp_components,10,lsqr,auto,10,86,86,0.7727272727272727,0.7727272727272727,0.8488612836438922
csp_components,10,lsqr,auto,10,87,87,0.5111111111111111,0.6071428571428571,0.5296442687747036
csp_components,10,lsqr,auto,10,88,88,0.5636363636363636,0.45454545454545453,0.6031746031746033
csp_components,10,lsqr,auto,10,89,89,0.6,0.6666666666666666,0.7083333333333334
csp_components,10,lsqr,auto,10,90,90,0.5555555555555556,0.6774193548387096,0.5770750988142292
csp_components,10,lsqr,auto,10,91,91,0.5,0.6666666666666666,0.7768595041322314
csp_components,10,lsqr,auto,10,92,92,0.6071428571428571,0.47619047619047616,0.6871794871794872
csp_components,10,lsqr,auto,10,93,93,0.8222222222222222,0.8,0.9051383399209486
csp_components,10,lsqr,auto,10,94,94,0.8636363636363636,0.8846153846153846,0.9896480331262939
csp_components,10,lsqr,auto,10,95,95,0.42857142857142855,0.5294117647058824,0.5989583333333334
csp_components,10,lsqr,auto,10,96,96,0.4523809523809524,0.6101694915254238,0.5600907029478459
csp_components,10,lsqr,auto,10,97,97,0.5,0.08333333333333333,0.6177685950413224
csp_components,10,lsqr,auto,10,98,98,0.5555555555555556,0.5454545454545454,0.5513833992094862
csp_components,10,lsqr,auto,10,99,99,0.4418604651162791,0.3333333333333333,0.5346320346320347
csp_components,10,lsqr,auto,10,100,100,0.5277777777777778,0.5142857142857142,0.6018518518518519
csp_components,10,lsqr,auto,10,101,101,0.4888888888888889,0.0,0.6205533596837944
csp_components,10,lsqr,auto,10,102,102,0.6888888888888889,0.7586206896551724,0.8339920948616601
csp_components,10,lsqr,auto,10,103,103,0.6744186046511628,0.65,0.7987012987012987
csp_components,10,lsqr,auto,10,104,104,0.4883720930232558,0.6333333333333333,0.5086580086580086
csp_components,10,lsqr,auto,10,105,105,0.4888888888888889,0.6461538461538462,0.575098814229249
csp_components,10,lsqr,auto,10,106,106,0.6,0.5909090909090909,0.6626984126984127
csp_components,10,lsqr,auto,10,107,107,0.5777777777777777,0.6415094339622641,0.6329365079365079
csp_components,10,lsqr,auto,10,108,108,0.7777777777777778,0.7222222222222222,0.8735177865612649
