parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,12,12,0.6666666666666666,0.7169811320754716,0.7718253968253969,45,11.794028963020537,0.0037235490162856877,0.0827455336952375,0.00708770751953125,1858,0.0,25.5146484375,0.5579547809832024,0.6007026826793497,0.601334015528361,6,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.7142857142857143,0.7222222222222222,0.7843137254901961,35,12.911776844994165,0.004678216006141156,0.13366331446117588,0.00708770751953125,1858,0.0,25.5146484375,0.5507243718161727,0.5930311835624955,0.627506293853124,8,18
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.6666666666666666,0.7368421052631579,0.7292490118577075,45,20.144728672981728,0.004809310019481927,0.10687355598848727,0.00708770751953125,1858,0.0,25.5146484375,0.5244131889758687,0.5554288108692025,0.5924114127953847,18,28
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.6444444444444445,0.7333333333333334,0.9268774703557312,45,15.73042976600118,0.0033007949823513627,0.07335099960780807,0.00708770751953125,1858,0.0,25.5146484375,0.5525740154764869,0.5835774414467089,0.5722880482673645,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.6888888888888889,0.7307692307692308,0.7747035573122529,45,14.526242674037348,0.004819504974875599,0.1071001105527911,0.00708770751953125,1858,0.0,25.5146484375,0.5517610537283348,0.581638529670961,0.583070574204127,10,20
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.5238095238095238,0.16666666666666669,0.55,42,15.762482542952057,0.004796946013811976,0.11421300032885658,0.00708770751953125,1858,0.0,25.5146484375,0.5396299585700035,0.5708155085643133,0.6018715063730876,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4,0.425531914893617,0.37747035573122534,45,15.022748862975277,0.005931455991230905,0.13181013313846454,0.00708770751953125,1858,0.0,25.5146484375,0.5410876605998386,0.5735979820742751,0.5972971022129059,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.6,0.6538461538461539,0.7371541501976284,45,18.683323892008048,0.004386204993352294,0.09747122207449542,0.00708770751953125,1858,0.0,25.5146484375,0.5385592392448223,0.5654335222912558,0.5826934397220611,16,26
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5333333333333333,0.3225806451612903,0.4802371541501976,45,12.96469309402164,0.004818035988137126,0.10706746640304725,0.00708770751953125,1858,0.0,25.5146484375,0.539326194560889,0.5812513956969435,0.580354372660319,8,18
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.5777777777777777,0.6885245901639345,0.8531746031746033,45,17.208281963015907,0.0047533619799651206,0.10563026622144712,0.00708770751953125,1858,0.0,25.5146484375,0.5354645405754899,0.574015331765016,0.5897464712460836,14,24
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.6444444444444445,0.68,0.658102766798419,45,15.75145815196447,0.004044678003992885,0.08988173342206411,0.00708770751953125,1858,0.0,25.5146484375,0.5469214586597501,0.5758251355904521,0.5861815929412841,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.6590909090909091,0.7272727272727273,0.762396694214876,44,11.493445578962564,0.004450947046279907,0.10115788741545244,0.00708770751953125,1858,0.0,25.5146484375,0.5565018832232013,0.5973262777834227,0.6021064579486847,6,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.5555555555555556,0.6363636363636364,0.5454545454545454,18,17.40846213902114,0.003388584009371698,0.18825466718731654,0.00708770751953125,1858,0.0,25.5146484375,0.5336833587266449,0.5660830702548637,0.6019192834695181,14,24
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,25,25,0.7555555555555555,0.6857142857142856,0.8952569169960474,45,14.410186545050237,0.00472025596536696,0.10489457700815465,0.00708770751953125,1858,0.0,25.5146484375,0.544212943450971,0.5856165104743206,0.5850103120009105,10,20
