parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,1,1,distance,minkowski,2,6,75,75,0.5853658536585366,0.5142857142857142,0.5821428571428572
n_neighbors,1,1,distance,minkowski,2,6,76,76,0.5555555555555556,0.6551724137931034,0.5622529644268776
n_neighbors,1,1,distance,minkowski,2,6,77,77,0.5111111111111111,0.5925925925925926,0.5
n_neighbors,1,1,distance,minkowski,2,6,78,78,0.4444444444444444,0.5098039215686274,0.4476284584980237
n_neighbors,1,1,distance,minkowski,2,6,79,79,0.525,0.5128205128205128,0.525
n_neighbors,1,1,distance,minkowski,2,6,80,80,0.5111111111111111,0.3125,0.5049407114624506
n_neighbors,1,1,distance,minkowski,2,6,81,81,0.4666666666666667,0.25,0.47332015810276673
n_neighbors,1,1,distance,minkowski,2,6,82,82,0.5333333333333333,0.6440677966101694,0.5405138339920948
n_neighbors,1,1,distance,minkowski,2,6,83,83,0.42105263157894735,0.42105263157894735,0.42105263157894735
n_neighbors,1,1,distance,minkowski,2,6,84,84,0.6136363636363636,0.5853658536585366,0.6118012422360248
n_neighbors,1,1,distance,minkowski,2,6,85,85,0.5227272727272727,0.5882352941176471,0.531055900621118
n_neighbors,1,1,distance,minkowski,2,6,86,86,0.6818181818181818,0.65,0.6873706004140786
n_neighbors,1,1,distance,minkowski,2,6,87,87,0.5777777777777777,0.6415094339622641,0.5741106719367588
n_neighbors,1,1,distance,minkowski,2,6,88,88,0.4909090909090909,0.46153846153846156,0.4920634920634921
n_neighbors,1,1,distance,minkowski,2,6,89,89,0.5777777777777777,0.5957446808510638,0.5833333333333333
n_neighbors,1,1,distance,minkowski,2,6,90,90,0.4,0.3076923076923077,0.4031620553359684
n_neighbors,1,1,distance,minkowski,2,6,91,91,0.6136363636363636,0.6666666666666666,0.6136363636363636
n_neighbors,1,1,distance,minkowski,2,6,92,92,0.39285714285714285,0.39285714285714285,0.3948717948717949
n_neighbors,1,1,distance,minkowski,2,6,93,93,0.7333333333333333,0.7272727272727273,0.733201581027668
n_neighbors,1,1,distance,minkowski,2,6,94,94,0.7045454545454546,0.7346938775510204,0.7008281573498965
n_neighbors,1,1,distance,minkowski,2,6,95,95,0.42857142857142855,0.42857142857142855,0.4375
n_neighbors,1,1,distance,minkowski,2,6,96,96,0.5952380952380952,0.6666666666666666,0.5952380952380952
n_neighbors,1,1,distance,minkowski,2,6,97,97,0.4318181818181818,0.32432432432432434,0.43181818181818177
n_neighbors,1,1,distance,minkowski,2,6,98,98,0.5777777777777777,0.6666666666666666,0.5839920948616601
n_neighbors,1,1,distance,minkowski,2,6,99,99,0.5581395348837209,0.45714285714285713,0.5627705627705628
n_neighbors,1,1,distance,minkowski,2,6,100,100,0.5277777777777778,0.5853658536585366,0.5277777777777777
n_neighbors,1,1,distance,minkowski,2,6,101,101,0.4888888888888889,0.4888888888888889,0.48913043478260865
