trial_number,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,43,43,0.9333333333333333,0.9302325581395349,0.9822134387351779,45,2.48406442895066,0.0013531139702536166,0.030069199338969257,0.03014373779296875,7902,0.0,77.19189453125,0.5841866494579748,0.6206035063122258,0.5720993916193644,7,12
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,44,44,0.7931034482758621,0.7857142857142856,0.8333333333333333,29,2.716580829001032,0.0008618480060249567,0.029718896759481268,0.03014373779296875,7902,0.0,77.19189453125,0.5858076255429875,0.6217886347210768,0.5791730125745137,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,45,45,0.7333333333333333,0.6470588235294118,0.8952569169960475,45,3.544880137022119,0.001593301014509052,0.03540668921131227,0.03014373779296875,7902,0.0,77.19189453125,0.5694815051375013,0.587840002368797,0.554461008310318,12,17
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,46,46,0.6888888888888889,0.631578947368421,0.7628458498023715,45,4.951151915010996,0.0014084990252740681,0.03129997833942374,0.03014373779296875,7902,0.0,77.19189453125,0.5404170884779005,0.5614564881631823,0.5589041610558828,18,23
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,47,47,0.5111111111111111,0.56,0.6170634920634921,45,6.4649183949804865,0.001703720015939325,0.037860444798651666,0.03014373779296875,7902,0.0,77.19189453125,0.5536798376477126,0.5608460742867354,0.5583446343739827,25,30
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,48,48,0.7647058823529411,0.7499999999999999,0.9714285714285715,17,6.378624832024798,0.0008362859953194857,0.04919329384232269,0.03014373779296875,7902,0.0,77.19189453125,0.5359389934324681,0.5531311590868727,0.5637291848659516,25,30
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,49,49,0.8666666666666667,0.8695652173913043,0.9189723320158103,45,2.6959408710245043,0.0014052159967832267,0.031227022150738373,0.03014373779296875,7902,0.0078125,77.19189453125,0.5794277900096142,0.6122891266237606,0.5683636764685313,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,50,50,0.5777777777777777,0.24000000000000002,0.6541501976284585,45,2.7171171650406905,0.001524017017800361,0.03386704484000802,0.03014373779296875,7902,0.0,77.19189453125,0.581994663585316,0.6191206922133764,0.5641903877258301,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,51,51,0.6222222222222222,0.4137931034482759,0.7341269841269842,45,2.917942077969201,0.0013708550250157714,0.030463445000350475,0.03014373779296875,7902,0.0,77.19189453125,0.5794689187949355,0.5976072120847125,0.5644971172014872,9,14
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,52,52,0.7073170731707317,0.5384615384615384,0.8421052631578947,41,3.9503372379695065,0.0013651970075443387,0.03329748798888631,0.03014373779296875,7902,0.0546875,77.19189453125,0.5708740879640435,0.5964796224778349,0.5607699394226074,14,19
