parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7954545454545454,0.8,0.8677685950413223,44,16.63726270897314,0.0019317499827593565,0.04390340869907629,0.00708770751953125,1858,0.0,25.5146484375,0.622014443756956,0.6226646719556866,0.6118897080421448,47,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7209302325581395,0.7500000000000001,0.8441558441558442,43,16.678159281029366,0.0021134780254215,0.04915065175398838,0.00708770751953125,1858,0.0,25.5146484375,0.6176539598540827,0.6176539598540827,0.6225003977616628,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.8,0.7428571428571429,0.982213438735178,45,16.675819487019908,0.0018873299704864621,0.04194066601081027,0.00708770751953125,1858,0.0,25.5146484375,0.6184428921251586,0.6244893128221686,0.6335852980613709,45,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.4883720930232558,0.21428571428571427,0.5064935064935066,43,16.680069115012884,0.0019126819679513574,0.04448097599886877,0.00708770751953125,1858,0.0,25.5146484375,0.6115169229381012,0.6125208123615293,0.607242594162623,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.6666666666666666,0.7169811320754716,0.7509881422924901,45,16.9566618159879,0.0018920089933089912,0.04204464429575536,0.00708770751953125,1858,0.0,25.5146484375,0.6102673321059255,0.6102673321059255,0.6208035588264466,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.8222222222222222,0.8260869565217391,0.9166666666666666,45,17.56076398899313,0.002109633991494775,0.04688075536655055,0.00708770751953125,1858,0.0,25.5146484375,0.6203577723918539,0.6244187698219762,0.6214231928189595,45,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5555555555555556,0.5652173913043478,0.6086956521739131,45,16.651796652004123,0.0018687499687075615,0.041527777082390256,0.00708770751953125,1858,0.0,25.5146484375,0.6111808480186895,0.6190681060155233,0.6163290043671926,46,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.5555555555555556,0.2857142857142857,0.6818181818181819,45,16.666656683024485,0.002083372964989394,0.046297176999764315,0.00708770751953125,1858,0.0,25.5146484375,0.6400581553126826,0.6400581553126826,0.6381892999013264,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.5555555555555556,0.37500000000000006,0.6205533596837944,45,17.76700474397512,0.0019001079490408301,0.04222462108979622,0.00708770751953125,1858,0.0,25.5146484375,0.615787290939779,0.615787290939779,0.6146759152412414,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.5555555555555556,0.6296296296296297,0.6130952380952381,45,18.235481373034418,0.0020968520548194647,0.04659671232932144,0.00708770751953125,1858,0.0,25.5146484375,0.6087056461608771,0.6087056461608771,0.6157906293869019,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.5111111111111111,0.6206896551724138,0.4624505928853755,45,3.757993385021109,0.0018834850052371621,0.0418552223386036,0.00708770751953125,1858,0.0,25.5146484375,0.6981771177414692,0.7341163460955475,0.6939025163650513,1,11
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.8222222222222222,0.8095238095238095,0.9723320158102766,45,17.068201741960365,0.002076737000606954,0.04614971112459898,0.00708770751953125,1858,0.0,25.5146484375,0.6179210198196498,0.6179210198196498,0.6389197548230489,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8666666666666667,0.8695652173913043,0.9407114624505929,45,18.321519178978633,0.0019047859823331237,0.042328577385180526,0.00708770751953125,1858,0.0,25.5146484375,0.6207142092964866,0.6207142092964866,0.6328982810179392,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.5777777777777777,0.6666666666666666,0.6304347826086956,45,18.370198284043,0.002057110017631203,0.04571355594736006,0.00708770751953125,1858,0.0,25.5146484375,0.6256976651422905,0.6218359260396524,0.6320705413818359,47,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.6444444444444445,0.6190476190476191,0.6507936507936508,45,16.84645848197397,0.0018753819749690592,0.04167515499931242,0.00708770751953125,1858,0.0,25.5146484375,0.620950363350637,0.6195261568734141,0.6197515765825907,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8536585365853658,0.85,0.9428571428571428,41,18.06296199100325,0.0020575280068442225,0.050183609923029816,0.00708770751953125,1858,0.0,25.5146484375,0.6170310145526221,0.6170310145526221,0.6106795549392701,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.5555555555555556,0.5238095238095238,0.5573122529644269,45,16.80707534099929,0.00191882299259305,0.04264051094651222,0.00708770751953125,1858,0.0,25.5146484375,0.6152824583378705,0.6152824583378705,0.6359670559565226,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.6444444444444445,0.7142857142857143,0.636904761904762,45,17.95003597898176,0.0021028550108894706,0.046730111353099346,0.00708770751953125,1858,0.0,25.5146484375,0.6335247542822,0.6335247542822,0.6461173057556152,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.5333333333333333,0.5531914893617023,0.5810276679841897,45,16.652466597035527,0.0018738450016826391,0.04164100003739198,0.00708770751953125,1858,0.0,25.5146484375,0.6291735370953878,0.6291735370953878,0.6414662679036458,50,50
