parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
p,3,5,distance,minkowski,3,6,62,62,0.7777777777777778,0.7222222222222222,0.8181818181818183
p,3,5,distance,minkowski,3,6,63,63,0.5116279069767442,0.16,0.5324675324675325
p,3,5,distance,minkowski,3,6,64,64,0.7111111111111111,0.7111111111111111,0.716403162055336
p,3,5,distance,minkowski,3,6,65,65,0.5333333333333333,0.46153846153846156,0.46031746031746024
p,3,5,distance,minkowski,3,6,66,66,0.4666666666666667,0.5,0.516798418972332
p,3,5,distance,minkowski,3,6,67,67,0.5111111111111111,0.15384615384615385,0.4505928853754941
p,3,5,distance,minkowski,3,6,68,68,0.4666666666666667,0.25,0.5830039525691699
p,3,5,distance,minkowski,3,6,69,69,0.5777777777777777,0.5128205128205128,0.5694444444444444
p,3,5,distance,minkowski,3,6,70,70,0.6,0.5263157894736842,0.6175889328063241
p,3,5,distance,minkowski,3,6,71,71,0.5777777777777777,0.45714285714285713,0.4486166007905138
p,3,5,distance,minkowski,3,6,72,72,0.7777777777777778,0.75,0.8675889328063241
p,3,5,distance,minkowski,3,6,73,73,0.5777777777777777,0.3870967741935484,0.7035573122529645
p,3,5,distance,minkowski,3,6,74,74,0.7111111111111111,0.6976744186046512,0.7400793650793651
