trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2,kernel_length,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
21,106,106,25,0.6052242790238332,0.6106810688972473,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,106,106,26,0.6081091589846853,0.6118462403615316,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,106,106,27,0.5993553586935593,0.6163115541140238,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,106,106,28,0.5989185278698549,0.62136150598526,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,106,106,29,0.6115459102695271,0.6119834105173747,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,106,106,30,0.6026059848777319,0.6117060939470927,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,1,0.7416720693394289,0.69316565990448,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,2,0.7348740616087186,0.6930949687957764,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,3,0.7207681981183715,0.6923824946085612,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,4,0.7106587492813499,0.6898264606793721,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,5,0.7004973686347573,0.6846519748369853,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,6,0.6898671893750207,0.6771262764930726,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,7,0.6781653994220799,0.6653663913408915,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,8,0.664846532425638,0.6503386616706848,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,9,0.6649320085169905,0.6434292197227478,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,10,0.649564499572172,0.6369409759839376,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,11,0.6508826956910602,0.6318436781565349,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,12,0.646562775312844,0.6490103085835774,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,13,0.6402192327935817,0.6273604909578959,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,14,0.6391680998317266,0.6217268268267314,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,15,0.6348180599131826,0.626369043191274,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,16,0.6299955824674186,0.6217489123344422,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,17,0.626669448311046,0.6167042056719462,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,18,0.6234674160763368,0.6148766716321309,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,19,0.6246507965912254,0.6203052441279093,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,20,0.6215563527608322,0.6370763659477234,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,21,0.622788886902696,0.6154428323109945,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,22,0.6193606813075179,0.6263584335645039,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,107,107,23,0.6157630439532005,0.6198513785998027,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,1,0.7439540917590514,0.6927217841148376,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,2,0.7160203780158091,0.6916950345039368,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,3,0.6993569469047805,0.6891110897064209,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,4,0.6901719661082252,0.6823044578234355,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,5,0.689004235348459,0.6746089220046997,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,6,0.6742560338165801,0.6622186144193013,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,7,0.6654576931969595,0.6538892904917399,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,8,0.6549769619763908,0.6440096775690715,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,9,0.6534361394785219,0.6380422035853068,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,10,0.6416477409459777,0.6417430281639099,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,11,0.6416017635393951,0.6390425403912862,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,12,0.6327016050532713,0.6307599345842997,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,13,0.6391468341067686,0.62481582959493,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,14,0.6325630161721828,0.6315349459648132,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,15,0.6301210835828619,0.6210340221722921,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,16,0.6267066011994572,0.627349853515625,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,17,0.6294476773779271,0.6199353416760762,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,18,0.6231844930325524,0.6185094634691874,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,19,0.6252462187055814,0.6177639762560526,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,20,0.614999537750826,0.6187600175539653,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,21,0.6147741584454552,0.6119016965230306,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,22,0.6163062493679887,0.6159876585006714,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,23,0.614294474407778,0.6251638650894165,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,24,0.6112610960410814,0.6222434679667155,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,25,0.6113763603113466,0.6146419127782186,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
21,108,108,26,0.6028707057742749,0.6147865891456604,0.0005167271426017785,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,1,0.7472226225723655,0.6926480571428935,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,2,0.722153892961599,0.691164759794871,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,3,0.7052115393897235,0.686832578976949,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,4,0.6940660799963999,0.6774653434753418,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,5,0.6757430363509614,0.6615107893943787,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,6,0.6686028050164045,0.6440844575564066,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,7,0.6707527445534528,0.6379688858985901,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,8,0.6518319198640726,0.6216049909591674,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,9,0.6463730971691972,0.6167393485705058,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,10,0.6405126311011233,0.6120930353800456,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,11,0.6379237730624312,0.609209140141805,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,12,0.6344895372956486,0.6149531225363414,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,13,0.6271128927246999,0.6106869479020437,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,14,0.6304351828866086,0.6087574422359466,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,15,0.62837349661326,0.6031274517377218,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,16,0.6208403757063009,0.6039316574732463,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,17,0.6218157077239732,0.6015303492546081,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,18,0.6207384931839118,0.6032021601994833,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,19,0.614383838944516,0.6014733890692393,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,20,0.6152776631258302,0.6032814661661784,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,21,0.6119904705023361,0.6059603810310363,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,22,0.6124531540830257,0.6030931611855824,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,23,0.6069152425911467,0.6009916305541992,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,24,0.609122610698312,0.6003056009610493,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,25,0.6086552335044085,0.601748263835907,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,26,0.6006109502355931,0.5980907082557678,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,27,0.6057825219833245,0.600098184744517,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,28,0.5974132969217786,0.5994211991628011,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,29,0.6043435804924723,0.6004320065180461,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,30,0.5966604998556234,0.597245728969574,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,31,0.6092698584168644,0.5998481233914693,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,32,0.5976865271390495,0.5984440366427104,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,33,0.5996371487439689,0.5960474014282227,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,34,0.6001141323881635,0.5953072468439738,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,35,0.6052796012264187,0.5971579194068909,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,36,0.5970501470363746,0.5960917353630066,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,37,0.5990794725337271,0.5962944845358531,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,38,0.5991902967630807,0.5973126033941905,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,1,1,39,0.5894233028767473,0.5957699378331502,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,1,0.7606993448936333,0.6925676306088765,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,2,0.7189561037693993,0.6914940317471822,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,3,0.709547622729156,0.6889703075091044,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,4,0.7042071667768187,0.6828065872192383,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,5,0.6990934711391643,0.6754815419514973,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,6,0.6879298252574468,0.6665607968966166,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,7,0.6723083287982617,0.6554733792940776,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,8,0.6672496997703941,0.646599280834198,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,9,0.6594068832316641,0.6394142031669616,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,10,0.6591798450987217,0.6350727677345276,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,11,0.6473188592215716,0.6308239261309306,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,12,0.6483612232289072,0.6279123385747274,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,13,0.6402388305987342,0.6370171169439952,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,14,0.6384708517688816,0.6238682548205058,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,15,0.6351799166808694,0.6201906681060791,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,16,0.6357822771799766,0.6225937366485595,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,17,0.6214518435930801,0.6190192977587382,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,18,0.6187777893017914,0.6144668738047282,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,19,0.6187692698785814,0.6139770785967509,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,20,0.6233474622338505,0.616685684521993,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,21,0.6252451458219754,0.61617990732193,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,22,0.6259215494333688,0.6167650858561198,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,23,0.61810676021091,0.6116737922032675,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,24,0.6229430952314603,0.6224051157633463,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,25,0.6135769072225539,0.6137181957562764,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,26,0.6109844577514519,0.6094575643539428,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,27,0.612541386636637,0.6121832847595214,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,28,0.6074331791724189,0.6100569287935893,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,29,0.6081253512431,0.6056262930234273,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,30,0.6121086872230141,0.609579344590505,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,31,0.6015880431159067,0.6145965536435445,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,32,0.5991899138790066,0.6097906430562338,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,33,0.6042923199928413,0.6160474558671315,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,2,2,34,0.6007426815517878,0.6059036453564962,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,1,0.7506336741528269,0.6930353204409282,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,2,0.7222501817396132,0.6923017462094625,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,3,0.7052096451743174,0.6897506435712178,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,4,0.6894813584069074,0.6808382868766785,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,5,0.6757449154126443,0.6641544580459595,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,6,0.6650384502895808,0.6494766553243001,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,7,0.6523112290996617,0.6324451168378195,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,8,0.6424593076867572,0.6235812703768412,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,9,0.639687422978676,0.6185130318005879,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,10,0.6349313834966239,0.6121424357096354,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,11,0.6311740198377835,0.6136857191721599,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,12,0.6295090145983938,0.6068545699119567,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,13,0.6284868919243247,0.607019019126892,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,14,0.6224180783255625,0.6057218194007874,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,15,0.6243703860347554,0.6051059246063233,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,16,0.6170160346112009,0.604737106959025,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,17,0.6161729683310299,0.603622821966807,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,18,0.6174763208728725,0.6021806995073954,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,19,0.6088845507573273,0.6032052715619405,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,20,0.611364801051253,0.6013734539349874,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,21,0.614482791747077,0.5992692430814107,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,22,0.6148466902264094,0.603606230020523,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,23,0.6031103568562006,0.5979268908500671,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,24,0.6096361087540448,0.5974839806556702,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,25,0.6012461569349644,0.5984513640403748,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,26,0.6002099140215729,0.5983843922615051,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,27,0.603336900977765,0.5981951912244161,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,28,0.6088949290372557,0.5983756264050801,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,3,3,29,0.6020261160397934,0.6008860985438029,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,1,0.7383850105738236,0.692982570330302,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,2,0.7174457584397268,0.6924649516741435,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,3,0.7099013166912531,0.690330445766449,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,4,0.6929328936641499,0.6854952454566956,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,5,0.6914496755195876,0.6754388093948365,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,6,0.6776162981987,0.6624753912289937,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,7,0.6580758700936528,0.6470062613487244,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,8,0.6528089915291738,0.6332647681236268,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,9,0.6475453881894128,0.6297617197036743,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,10,0.6375874715336298,0.6205574671427408,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,11,0.631492742037369,0.6210638125737508,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,12,0.6343636623883652,0.6181590874989827,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,13,0.6229125352229102,0.6169049342473348,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,14,0.630966011750496,0.6161221702893575,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,15,0.6233988070892076,0.6145186861356099,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,16,0.6199084490032519,0.6124117573102316,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,17,0.6107428887132871,0.6135689616203308,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,18,0.6167238824448343,0.6112302621205647,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,19,0.6205590629981736,0.6149795929590861,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,20,0.6093966516397767,0.6134769161542256,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,21,0.6120328968864376,0.6102518955866496,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,22,0.6092604115857916,0.6112212022145589,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,23,0.6103849234217305,0.6122696081797282,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,24,0.6070279569949134,0.6113105575243633,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,25,0.6102932792598919,0.6092333515485128,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,26,0.6057902655359042,0.6112851778666178,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,27,0.6060111851005231,0.6108996550242106,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,28,0.6075210338931972,0.610313880443573,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,29,0.5991684713606107,0.6141935547192892,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,30,0.5993762880058612,0.6088433742523194,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,31,0.5939281234296702,0.6065091331799825,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,32,0.5953073643021665,0.6071980436642964,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,33,0.5975069029856537,0.6063701113065084,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,34,0.6020914831403958,0.6104128936926524,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,35,0.5998979160341166,0.6079991579055786,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
22,4,4,36,0.6037945353378684,0.6110588788986206,0.0005628913717818995,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
