parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,55,55,0.4888888888888889,0.08,0.4051383399209486,45,2.8893738840706646,0.001227688044309616,0.02728195654021369,0.02417755126953125,6338,0.0,86.181640625,0.6600896124586915,0.6918744629982746,0.6925340374310811,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,56,56,0.5454545454545454,0.6296296296296297,0.6136363636363636,44,2.955812548752874,0.001382024958729744,0.03140965815294873,0.02417755126953125,6338,0.0,86.181640625,0.6701248473290241,0.6929723168864395,0.6936635891596477,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,57,57,0.37777777777777777,0.5172413793103449,0.41865079365079366,45,2.657797015272081,0.0013078860938549042,0.029064135418997872,0.02417755126953125,6338,0.00390625,86.181640625,0.6651088112231457,0.6965062428604473,0.6934474468231201,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,58,58,0.5333333333333333,0.43243243243243246,0.5575396825396826,45,3.739744293037802,0.0017427187412977219,0.038727083139949374,0.02417755126953125,6338,0.0,86.181640625,0.6617800196011862,0.6914641468813925,0.6940448840459188,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,59,59,0.4222222222222222,0.5185185185185185,0.41071428571428564,45,3.7081613917835057,0.0017447778955101967,0.03877284212244882,0.02417755126953125,6338,0.0,86.181640625,0.6674481779336929,0.6950032738122073,0.6915136774381002,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,60,60,0.4090909090909091,0.35,0.4028925619834711,44,4.085700094234198,0.0017583388835191727,0.039962247352708466,0.02417755126953125,6338,0.00390625,86.181640625,0.6595971340482886,0.6886114478111267,0.6946435729662578,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,61,61,0.46511627906976744,0.5490196078431373,0.4696969696969697,43,4.504594482015818,0.0019691349007189274,0.04579383490044017,0.02417755126953125,6338,0.00390625,86.181640625,0.6653546514836225,0.6909495655334357,0.6944968978563945,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,62,62,0.6888888888888889,0.6666666666666666,0.6383399209486167,45,3.7302612331695855,0.0014252951368689537,0.03167322526375453,0.02417755126953125,6338,0.0,86.181640625,0.6660202421022184,0.6916159183690043,0.6933619777361552,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,63,63,0.3953488372093023,0.4090909090909091,0.46320346320346323,43,3.9992797998711467,0.0022740988060832024,0.052886018746120984,0.02417755126953125,6338,0.0,86.181640625,0.6759823036916328,0.6954619929646001,0.6923442244529724,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,64,64,0.4222222222222222,0.48,0.46047430830039526,45,3.8929603649303317,0.0018120468594133854,0.04026770798696412,0.02417755126953125,6338,0.0,86.181640625,0.6627320317607938,0.6942414591709772,0.6931554675102234,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,65,65,0.5333333333333333,0.5333333333333333,0.5198412698412698,45,3.425267005804926,0.0017770077101886272,0.039489060226413936,0.02417755126953125,6338,0.0,86.181640625,0.6728225869662834,0.6949395713481036,0.6928571979204814,1,11
