parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,95,95,0.35714285714285715,0.5263157894736842,0.5833333333333333
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,96,96,0.42857142857142855,0.6,0.5328798185941044
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,97,97,0.5,0.0,0.6033057851239669
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,98,98,0.5111111111111111,0.65625,0.5592885375494071
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,99,99,0.5813953488372093,0.4,0.551948051948052
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,100,100,0.5555555555555556,0.6,0.5833333333333333
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,101,101,0.4888888888888889,0.0,0.5770750988142292
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,102,102,0.8444444444444444,0.8444444444444444,0.8735177865612648
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,103,103,0.6511627906976745,0.5945945945945946,0.7987012987012987
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,104,104,0.5581395348837209,0.6666666666666666,0.49350649350649356
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,105,105,0.6,0.35714285714285715,0.5612648221343874
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,106,106,0.6,0.6086956521739131,0.6785714285714286
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,107,107,0.5555555555555556,0.5652173913043478,0.5932539682539683
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,108,108,0.8666666666666667,0.85,0.8853754940711464
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,1,1,0.7555555555555555,0.7924528301886793,0.8458498023715415
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,2,2,0.7111111111111111,0.5806451612903226,0.8853754940711462
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,3,3,0.4888888888888889,0.5106382978723404,0.4604743083003952
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,4,4,0.4888888888888889,0.6567164179104478,0.7964426877470356
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,5,5,0.4888888888888889,0.6567164179104478,0.39682539682539686
gamma,0.01,rbf,1.0,0.01,3,0.0,balanced,6,6,6,0.5333333333333333,0.0,0.5
