parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,48,0.5754627558318052,0.5684854785601298,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,49,0.5713137343074336,0.5693992515405019,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,50,0.57020905297814,0.56840301156044,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,1,0.7193819410873182,0.6899739742279053,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,2,0.6889906950069197,0.672139839331309,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,3,0.6655929314367699,0.6371492783228556,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6431294029409235,0.6141544381777445,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,5,0.6367387292963086,0.6037197649478913,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6257008485721819,0.6089860260486603,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6213874773997249,0.6071831186612447,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6192129523013578,0.6066526591777801,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6109004770264481,0.5936149497826894,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6116386945500518,0.5753938893477122,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6084953223665556,0.5740439931551615,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6077345483230822,0.5841873069604238,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,13,0.6054414011763803,0.5705872039000194,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,14,0.6000539622072018,0.5699941297372182,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,15,0.5999828091625011,0.5683927595615387,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,16,0.596474379075296,0.5744662483533224,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,17,0.594304092679963,0.5713231086730957,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,18,0.6001446764125968,0.5739551186561584,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,19,0.5954386167453997,0.5630117615063985,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,20,0.5908828845078294,0.5576577146848043,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,21,0.5932392003861341,0.5616410553455353,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,22,0.5938094066399516,0.5895542323589325,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,23,0.5888623701352061,0.562637464205424,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,24,0.59209248626774,0.5667742590109507,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,25,0.5864727237459385,0.5677492519219717,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,26,0.5856223088322263,0.5618606607119242,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,27,0.5828517646049008,0.5602942665417989,0.001,8,2,16
