parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,34,34,0.4666666666666667,0.0,0.6061507936507937,11.798946930997772,0.0030564190019504167,0.06792042226556481,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,35,35,0.4888888888888889,0.0,0.6185770750988142,11.835448165002163,0.0030576060016755946,0.06794680003723544,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,36,36,0.5,0.0,0.4865702479338843,11.806659845002287,0.0030117899950710125,0.06844977261525029,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,37,37,0.5111111111111111,0.0,0.5523715415019763,11.811940518004121,0.003056068999285344,0.0679126444285632,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,38,38,0.5111111111111111,0.0,0.3458498023715415,11.8150046189985,0.0030766729978495277,0.06837051106332284,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,39,39,0.5227272727272727,0.0,0.43788819875776397,11.811474114001612,0.003046500998607371,0.06923865905925844,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,40,40,0.4666666666666667,0.0,0.5823412698412699,11.827178471001389,0.003027713995834347,0.06728253324076328,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,41,41,0.5333333333333333,0.0,0.4652777777777778,11.82686704700609,0.003070177997869905,0.06822617773044233,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,42,42,0.4888888888888889,0.0,0.5148221343873518,11.818346341999131,0.003046500998607371,0.06770002219127491,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,43,43,0.5111111111111111,0.0,0.5365612648221343,11.811307820004004,0.0030305069958558306,0.06734459990790735,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,44,44,0.4827586206896552,0.0,0.4666666666666667,11.860343639003986,0.0017336839955532923,0.05978220674321698,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,45,45,0.5111111111111111,0.0,0.6136363636363635,11.82702335200156,0.0030606100044678897,0.06801355565484199,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,46,46,0.5111111111111111,0.0,0.642292490118577,11.821590845000173,0.0030543230022885837,0.06787384449530186,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,47,47,0.5333333333333333,0.0,0.5753968253968254,11.827544443003717,0.0030423809948842973,0.06760846655298437,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,48,48,0.4117647058823529,0.0,0.5571428571428572,11.878467947004538,0.0015513270045630634,0.0912545296801802,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,49,49,0.5111111111111111,0.0,0.516798418972332,11.820545381997363,0.0030326019987114705,0.06739115552692156,0.2091379165649414,54146,0.00390625,166.7333984375
